GEO,UNIT\TIME	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018
AT123,MIO_EUR	5 222.86	5 396.41	5 606.7	5 742.65	5 839.1	5 918.01	6 305.96	6 537.26	6 822.27	:
AT124,MIO_EUR	5 039.94	5 219.07	5 465.32	5 584.19	5 698.82	5 864.21	6 014.43	6 279.35	6 471.4	:
AT125,MIO_EUR	2 220.89	2 253.74	2 398.86	2 347.63	2 464.48	2 514.04	2 636.08	2 794.31	2 867.46	:
AT126,MIO_EUR	7 379.79	7 561.48	8 153.66	8 429.67	8 633.52	8 729.07	8 606.79	8 813.52	9 083.28	:
AT127,MIO_EUR	12 866.37	13 055.53	13 455.17	13 783.48	13 738.67	14 438.61	15 302.95	15 819.49	16 600.55	:
AT13,MIO_EUR	76 312.79	78 130.05	80 747.86	81 981.66	83 117.69	84 749.78	87 284.43	91 564.19	92 939.11	96 417.06
AT130,MIO_EUR	76 312.79	78 130.05	80 747.86	81 981.66	83 117.69	84 749.78	87 284.43	91 564.19	92 939.11	:
AT2,MIO_EUR	52 793.08	54 158.24	57 015.06	58 727.86	59 211.38	61 130.4	62 439.56	64 606.7	67 477.23	70 486.13
AT21,MIO_EUR	16 157.87	16 582.05	17 548.27	17 771.87	17 907.85	18 419.82	18 717.18	19 120.63	19 880.53	20 882.62
AT211,MIO_EUR	9 434.59	9 824.2	10 398.81	10 448.03	10 465.04	10 760.03	10 933.4	11 146.97	11 652.56	:
AT212,MIO_EUR	3 083.89	2 990.02	3 159.59	3 201.72	3 262.4	3 299.74	3 251.65	3 351.6	3 490.72	:
AT213,MIO_EUR	3 639.39	3 766.71	3 989.88	4 123.24	4 179.28	4 360.05	4 532.13	4 622.05	4 737.25	:
AT22,MIO_EUR	36 635.21	37 576.18	39 466.78	40 955.99	41 303.53	42 710.58	43 721.26	45 486.07	47 596.7	49 603.5
AT221,MIO_EUR	16 353.14	16 506.85	17 498.9	18 252.86	18 417.35	19 018.35	19 549.16	20 617.58	21 541.82	:
AT222,MIO_EUR	2 290.47	2 321.08	2 379.79	2 515.08	2 581.19	2 661.99	2 729.15	2 899.72	2 971.71	:
AT223,MIO_EUR	5 005.15	4 978.88	5 329.56	5 524.63	5 486.71	5 740.92	5 925.86	5 831.95	6 166.5	:
AT224,MIO_EUR	6 249.7	6 602.97	6 718.61	7 005.81	7 056.75	7 357.17	7 483.28	7 657.45	8 180.89	:
AT225,MIO_EUR	4 205	4 492.89	4 782.02	4 829	4 941.3	5 103.17	5 197.04	5 466.4	5 625.06	:
AT226,MIO_EUR	2 532.87	2 674.63	2 757.91	2 828.62	2 820.23	2 828.99	2 837.91	3 014.09	3 110.71	:
AT3,MIO_EUR	107 173	110 496.14	116 711.72	120 639.47	123 447.11	127 355	132 489.12	136 953.82	142 804.66	148 644.88
AT31,MIO_EUR	48 055.03	49 592.39	52 574.13	53 978.66	55 424.89	57 136.86	58 650.83	60 682.1	63 239.94	65 849.65
AT311,MIO_EUR	7 301.23	7 616.48	8 305.14	8 652.18	9 066.71	9 514.78	9 539.67	9 928.11	10 586.51	:
AT312,MIO_EUR	24 432.08	25 335.5	26 368.41	26 730.85	27 240.54	27 806.82	28 985.67	29 606.03	30 857.14	:
AT313,MIO_EUR	4 200.51	4 137.1	4 473.46	4 779.55	4 985.06	5 168.18	5 290.1	5 588.62	5 836.93	:
AT314,MIO_EUR	5 162.26	5 516.5	5 754.8	6 089.91	6 207.2	6 440.32	6 493.21	6 706.57	6 828.99	:
AT315,MIO_EUR	6 960.07	6 987.94	7 673.44	7 726.17	7 925.38	8 207.88	8 342.17	8 852.77	9 131.48	:
AT32,MIO_EUR	20 852.16	21 867.34	22 947.4	23 886.5	23 965.79	24 504.84	25 603.96	26 830.78	27 811.45	29 044.3
AT321,MIO_EUR	556.63	575.78	590.18	621.46	634.08	645.6	662.66	688.49	718.55	:
AT322,MIO_EUR	5 429.35	5 595.07	5 880.47	6 050.57	6 227.4	6 351.78	6 576.19	7 020.54	7 281.87	:
AT323,MIO_EUR	14 866.19	15 697.62	16 475.63	17 214.46	17 104.31	17 507.46	18 365.11	19 121.75	19 811.03	:
AT33,MIO_EUR	25 155.92	25 591.4	26 948.49	28 190.68	28 939.63	29 853.47	31 193.43	32 375.67	33 566.54	34 673.44
AT331,MIO_EUR	1 219.86	1 089.83	1 304.9	1 377.79	1 364.66	1 415.62	1 489.03	1 492.47	1 526.77	:
AT332,MIO_EUR	10 607.32	10 815.26	11 343.54	11 789.85	12 084.46	12 361.7	12 875.42	13 287.56	13 784.66	:
AT333,MIO_EUR	1 245.68	1 280.64	1 310.51	1 365.42	1 428.63	1 498.56	1 551.82	1 601.24	1 653.44	:
AT334,MIO_EUR	3 520.44	3 534.38	3 763.23	3 927.7	4 082.77	4 235.64	4 492.89	4 697.18	4 849.35	:
AT335,MIO_EUR	8 562.62	8 871.3	9 227.43	9 728.79	9 979.11	10 343.08	10 784.27	11 297.23	11 752.33	:
AT34,MIO_EUR	13 109.9	13 443.88	14 241.7	14 583.63	15 116.8	15 860.95	17 040.9	17 065.26	18 186.74	19 077.5
AT341,MIO_EUR	3 601.24	3 643.25	3 735.18	3 818.69	3 933.51	4 116.83	4 303.39	4 312.57	4 404.32	:
AT342,MIO_EUR	9 508.66	9 800.63	10 506.52	10 764.94	11 183.29	11 744.12	12 737.51	12 752.69	13 782.42	:
ATZ,MIO_EUR	124.57	129.07	130.15	134.86	124.57	124.41	131.19	131.19	133.4	137.65
ATZZ,MIO_EUR	124.57	129.07	130.15	134.86	124.57	124.41	131.19	131.19	133.4	137.65
ATZZZ,MIO_EUR	124.57	129.07	130.15	134.86	124.57	124.41	131.19	131.19	133.4	:
PL,MIO_EUR	317 081.29	361 803.89	380 241.71	389 376.78	394 733.77	411 163.16	430 258.12	426 555.74	467 312.9	496 360.91
PL2,MIO_EUR	65 403.01	74 094.51	78 367.02	79 415.32	79 678.19	83 074.22	87 239.48	86 441.51	94 981.34	101 425.34
PL21,MIO_EUR	24 272.32	27 435.58	29 281.25	29 887.18	30 521.54	32 023.58	33 972.57	33 943.26	37 601.59	40 426.69
PL213,MIO_EUR	9 763.56	11 093.06	11 672.07	11 922.51	12 482.18	13 132.07	13 911.05	14 042.2	15 618.29	:
PL214,MIO_EUR	3 932.55	4 441.89	4 866.22	5 047.73	5 198.92	5 484.27	5 959.49	6 076.8	6 776.4	:
PL217,MIO_EUR	2 502.94	2 893.35	3 207.42	3 261.13	3 157.24	3 226.69	3 387.45	3 285.53	3 613.69	:
PL218,MIO_EUR	2 826.49	3 070.34	3 286.12	3 336.11	3 359.05	3 615.58	3 763.24	3 641.77	4 026.95	:
PL219,MIO_EUR	1 660.91	1 853.87	1 894.35	1 958.14	1 971.9	2 054.38	2 168.24	2 175.83	2 403.33	:
PL21A,MIO_EUR	3 585.87	4 083.07	4 355.35	4 361.57	4 352.25	4 510.58	4 783.38	4 721.38	5 162.67	:
PL22,MIO_EUR	41 130.69	46 658.93	49 085.77	49 528.41	49 156.65	51 050.64	53 266.91	52 498.25	57 380.03	60 998.65
PL224,MIO_EUR	3 690.08	4 182.95	4 423	4 503.44	4 560.49	4 746.39	4 977.33	4 978.25	5 467.87	:
PL225,MIO_EUR	5 542.53	6 178.24	6 482.77	6 714.3	6 772.04	7 227.65	7 842.46	7 841.9	8 436.39	:
PL227,MIO_EUR	4 823.69	5 862.1	6 302.44	6 187.01	5 917.05	6 015.99	6 247.73	6 036.06	6 842.46	:
PL228,MIO_EUR	2 941.1	3 284.89	3 388.84	3 386.55	3 394.2	3 506.16	3 673.26	3 532.28	3 912.46	:
PL229,MIO_EUR	4 664.91	5 358.44	5 560.44	5 838.8	5 824.73	6 201.41	6 402.35	6 461.84	6 848.08	:
PL22A,MIO_EUR	9 101.89	9 923.83	10 489.07	10 490.05	10 704.57	10 940.52	11 260.35	10 817.9	11 894.94	:
PL22B,MIO_EUR	5 497.83	6 392.23	6 674.69	6 748.55	6 614.24	7 029.57	7 276.49	7 291.85	7 824.12	:
PL22C,MIO_EUR	4 868.39	5 475.96	5 763.96	5 659.44	5 369.33	5 382.94	5 587.21	5 538.16	6 153.43	:
PL4,MIO_EUR	49 916.57	55 898.12	58 396.81	60 139.02	61 470.57	64 360.85	67 925.21	67 495	73 759.84	77 678.5
PL41,MIO_EUR	30 463.26	33 950.17	35 765.67	36 982.32	38 071.01	39 797.77	42 195.39	42 119.87	46 250.36	48 617.4
PL411,MIO_EUR	2 690.57	2 951.68	3 054.71	3 115.21	3 209.57	3 308.08	3 561.74	3 497.77	3 775.24	:
PL414,MIO_EUR	4 308.61	4 737.83	5 049.85	5 165.32	5 174.23	5 340.09	5 582.36	5 579.68	6 207.19	:
PL415,MIO_EUR	9 273.16	10 305.7	10 577.16	10 943.71	11 302.47	11 642.02	12 030.24	11 934.88	13 099.94	:
PL416,MIO_EUR	4 547.18	5 089.54	5 438.39	5 682.37	5 823.66	6 216.77	6 835.51	6 686.53	7 347.2	:
PL417,MIO_EUR	3 901.11	4 445.02	4 693.63	4 879.96	5 051.05	5 282.42	5 567.81	5 539.98	6 096.72	:
PL418,MIO_EUR	5 742.64	6 420.4	6 951.94	7 196.28	7 510.03	8 008.12	8 617.73	8 881.04	9 723.78	:
PL42,MIO_EUR	12 277.93	13 828.2	14 257.61	14 583.25	14 685.14	15 383.19	16 214.24	15 899.16	17 298.61	18 263.13
PL424,MIO_EUR	4 146.7	4 609.78	4 791.11	4 873.76	4 906.14	5 166	5 463.29	5 302.31	5 792.06	:
PL426,MIO_EUR	2 565.31	2 918.96	2 918.85	2 985.48	3 037.02	3 141.8	3 321.72	3 244.28	3 542.27	:
PL427,MIO_EUR	2 257.61	2 531.39	2 630.83	2 663.17	2 694.06	2 820.83	2 920.89	2 895.83	3 139.44	:
PL428,MIO_EUR	3 308.57	3 768.07	3 917.11	4 060.57	4 048.2	4 254.56	4 508.34	4 456.73	4 824.84	:
PL43,MIO_EUR	7 175.38	8 119.47	8 373.53	8 573.45	8 714.42	9 179.62	9 515.31	9 475.98	10 210.87	10 798.24
PL431,MIO_EUR	2 827.01	3 152.01	3 155.23	3 282.98	3 257.34	3 447.41	3 595.14	3 571.98	3 819.38	:
PL432,MIO_EUR	4 348.37	4 967.75	5 218.3	5 290.74	5 457.08	5 732.48	5 920.43	5 904	6 391.49	:
PL5,MIO_EUR	33 225.3	38 747.18	40 960.22	41 697.49	41 724.99	43 498.51	45 300.81	44 498.59	48 581.46	51 283.64
PL51,MIO_EUR	26 176.49	30 891.78	32 770.61	33 437.72	33 415.52	34 802.64	36 272.81	35 712	39 016.83	41 149.02
PL514,MIO_EUR	8 101.34	9 213.3	9 599.06	9 958.44	10 411.79	11 139.95	11 692.97	11 659.07	13 041.36	:
PL515,MIO_EUR	3 859.79	4 414.57	4 647.51	4 954.94	4 966.52	5 202.11	5 148.39	5 017.69	5 382.55	:
PL516,MIO_EUR	5 845.04	7 666.46	8 304.21	7 886.48	7 188.53	7 166.48	7 329.56	6 806.14	7 405.51	:
PL517,MIO_EUR	4 371.24	4 814.94	5 003.74	5 022.91	5 009.73	5 290.24	5 500.74	5 459.03	5 837	:
PL518,MIO_EUR	3 999.34	4 782.5	5 216.37	5 615.21	5 838.95	6 003.6	6 601.69	6 770.08	7 350.41	:
PL52,MIO_EUR	7 048.82	7 855.12	8 189.61	8 259.5	8 309.47	8 695.88	9 027.73	8 786.59	9 564.63	10 134.62
PL523,MIO_EUR	2 119.35	2 342.74	2 427.31	2 453.33	2 452.26	2 506.87	2 560.73	2 531.81	2 732.06	:
PL524,MIO_EUR	4 929.47	5 512.38	5 762.3	5 806.17	5 857.2	6 189.01	6 467	6 255.05	6 832.57	:
PL6,MIO_EUR	41 347.44	46 714.7	48 828.96	50 300.07	50 859.12	52 602.41	55 288.87	55 106.33	59 973	63 751.5
PL61,MIO_EUR	14 421.7	16 343.94	16 912.19	17 220.8	17 598.71	18 177.61	19 060.78	18 872.3	20 489.14	21 813.92
PL613,MIO_EUR	6 911.6	7 748.98	8 017.02	8 263.82	8 254.72	8 571.64	9 040.66	8 944.09	9 645.14	:
PL616,MIO_EUR	2 131.04	2 376.88	2 484.19	2 593.58	2 709.35	2 794.69	2 908.23	2 929.82	3 199.36	:
PL617,MIO_EUR	2 221.22	2 471.35	2 531.42	2 512.13	2 545.38	2 628.41	2 668.75	2 693.45	2 927.06	:
PL618,MIO_EUR	1 059.54	1 264.56	1 341.51	1 330.78	1 424.72	1 532.63	1 572.64	1 540.93	1 777.69	:
PL619,MIO_EUR	2 098.56	2 482.45	2 538.32	2 520.49	2 664.8	2 650.51	2 870.51	2 764.02	2 939.9	:
PL62,MIO_EUR	8 734.68	9 900.5	10 317.03	10 489.24	10 618.96	11 038.89	11 438.68	11 379.63	12 237.31	12 710.24
PL621,MIO_EUR	3 111.58	3 509.98	3 627.43	3 691.33	3 664.98	3 838.45	4 021.84	4 008.91	4 360.76	:
PL622,MIO_EUR	4 187.5	4 727.02	4 981.37	5 066.34	5 221.46	5 396.15	5 558.92	5 502.36	5 851.44	:
PL623,MIO_EUR	1 435.6	1 663.5	1 708.23	1 731.57	1 732.53	1 804.56	1 857.91	1 868.11	2 025.11	:
PL63,MIO_EUR	18 191.05	20 470.26	21 599.46	22 589.76	22 641.18	23 385.64	24 789.14	24 854.66	27 246.54	29 227.34
PL633,MIO_EUR	8 773.66	9 917.57	10 611.68	11 204.79	11 012.65	11 058.56	11 908.21	12 045.92	13 208.01	:
PL634,MIO_EUR	3 097.29	3 518.23	3 677.41	3 899.55	4 090.33	4 366.13	4 636.57	4 609.82	5 135.66	:
PL636,MIO_EUR	2 232.14	2 436.07	2 514.29	2 581.99	2 587.79	2 716.53	2 811.25	2 733.66	3 084.61	:
PL637,MIO_EUR	1 243.54	1 374.97	1 433.47	1 454.31	1 456.92	1 534.52	1 590.96	1 629.66	1 772.07	:
PL638,MIO_EUR	2 844.42	3 223.15	3 362.61	3 449.39	3 493.77	3 710.17	3 842.17	3 835.59	4 046.2	:
PL7,MIO_EUR	27 728.25	31 476.54	32 791.32	33 459.57	33 581.9	34 975.65	36 336.65	35 735.35	38 889.51	41 268.34
PL71,MIO_EUR	19 368.84	22 169.05	23 181.77	23 821.82	24 084.14	25 108	26 146.01	25 778.33	28 036.15	29 663.31
PL711,MIO_EUR	7 468.27	8 610.61	8 768.14	8 925.97	9 060.07	9 453.16	9 825.9	9 505.3	10 442.24	:
PL712,MIO_EUR	2 631.32	2 988.1	3 106.07	3 212.31	3 250.63	3 444.72	3 694.81	3 628.8	3 888.39	:
PL713,MIO_EUR	4 590.06	5 310.07	5 679.19	5 891.94	5 864.18	6 053.18	6 325.04	6 262.57	6 713.54	:
PL714,MIO_EUR	2 484.74	2 791.76	2 993.41	3 094.72	3 136.85	3 277.09	3 397.42	3 429.02	3 784.87	:
PL715,MIO_EUR	2 194.19	2 468.22	2 634.97	2 696.89	2 772.68	2 879.85	2 902.84	2 952.65	3 207.11	:
PL72,MIO_EUR	8 359.41	9 307.48	9 609.27	9 638.02	9 497.76	9 867.38	10 190.64	9 957.02	10 853.36	11 604.76
PL721,MIO_EUR	5 499.91	6 112.23	6 333.1	6 403.32	6 363.86	6 572.24	6 809.12	6 672.52	7 293.97	:
PL722,MIO_EUR	2 859.5	3 195.54	3 276.45	3 234.7	3 133.9	3 295.15	3 381.53	3 284.5	3 559.12	:
PL8,MIO_EUR	32 006.45	36 293.76	38 321.11	39 081.79	40 127.18	41 363.28	42 764.06	42 299.67	46 221.74	48 756.02
PL81,MIO_EUR	12 373.82	14 130.96	14 926.99	15 364.89	15 673.51	16 041.57	16 431.1	16 333.49	17 862.2	18 470.39
PL811,MIO_EUR	1 520.58	1 758.55	1 878.89	1 880.73	1 930.84	1 965.18	2 004.99	2 007.96	2 202.18	:
PL812,MIO_EUR	3 155.5	3 605.87	3 705.86	3 664.36	3 659.61	3 710.44	3 744.38	3 748.93	4 102.64	:
PL814,MIO_EUR	5 289.92	6 010.64	6 244.73	6 688.41	6 938.69	7 204.75	7 290.23	7 272.39	7 952.78	:
PL815,MIO_EUR	2 407.82	2 756.19	3 097.51	3 131.4	3 144.36	3 161.21	3 391.49	3 303.96	3 604.06	:
PL82,MIO_EUR	12 351.73	13 907.59	14 738.38	15 033.41	15 510.34	16 095.2	16 867.49	16 630.83	18 037.13	19 417.95
PL821,MIO_EUR	2 501.38	2 767.86	2 937.9	2 957.97	3 004.01	3 137.76	3 193.5	3 099.24	3 417.89	:
PL822,MIO_EUR	1 858.43	2 064.44	2 162.21	2 157.72	2 180.68	2 265.93	2 322.59	2 306.34	2 483.84	:
PL823,MIO_EUR	4 233.76	4 841.12	5 191.51	5 454.46	5 640.91	5 858.61	6 287.06	6 153.6	6 694.28	:
PL824,MIO_EUR	3 757.91	4 234.17	4 447.03	4 463.25	4 684.74	4 833.17	5 064.34	5 071.65	5 441.12	:
PL84,MIO_EUR	7 280.63	8 255.49	8 656.02	8 683.49	8 943.06	9 226.52	9 465.74	9 335.61	10 322.41	10 867.95
PL841,MIO_EUR	3 602.24	4 069.41	4 236.05	4 362.92	4 422.02	4 569.33	4 710.65	4 659.11	5 086.98	:
PL842,MIO_EUR	2 190.3	2 509.2	2 652.09	2 579.29	2 708.55	2 802.5	2 865.66	2 815.39	3 178.76	:
PL843,MIO_EUR	1 488.09	1 676.88	1 767.88	1 741.01	1 812.5	1 854.68	1 889.43	1 861.36	2 056.94	:
PL9,MIO_EUR	67 454.27	78 579.37	82 576.29	85 282.99	87 292.07	91 288.5	95 403.04	94 979.28	104 906.01	112 197.57
PL91,MIO_EUR	51 426.23	59 968.1	62 515.22	64 736.05	66 759.93	69 964.24	72 837.89	72 654.61	80 459.46	86 564.46
PL911,MIO_EUR	41 062.6	47 713.77	49 300.33	51 105.98	52 842.56	55 044.59	56 817.6	56 899.46	63 416.3	:
PL912,MIO_EUR	3 931.77	4 698.56	5 012.3	5 133.77	5 292.58	5 574.83	5 986.7	5 805.41	6 382.39	:
PL913,MIO_EUR	6 431.85	7 555.48	8 202.87	8 496.31	8 624.79	9 344.56	10 033.59	9 950.01	10 660.77	:
PL92,MIO_EUR	16 028.3	18 611.27	20 061.06	20 547.2	20 532.14	21 324.26	22 565.14	22 324.67	24 446.54	25 633.11
PL921,MIO_EUR	3 672.15	4 125.75	4 322.21	4 389.62	4 428.46	4 641.56	4 839.95	4 634.21	5 146.09	:
PL922,MIO_EUR	2 179.9	2 445.46	2 535.83	2 507.01	2 623.21	2 694.71	2 744.17	2 724.32	3 129.54	:
PL923,MIO_EUR	3 609.26	4 432.5	4 952.37	5 164.24	4 717.75	4 958.21	5 595.02	5 803.59	6 021.56	:
PL924,MIO_EUR	2 256.05	2 500.95	2 702.9	2 751.1	2 876.27	3 050.98	3 167.1	3 064.99	3 493.85	:
PL925,MIO_EUR	2 516.45	3 061.8	3 353.77	3 388.98	3 470.69	3 542.54	3 595.41	3 536.95	3 914.87	:
PL926,MIO_EUR	1 794.49	2 044.81	2 193.41	2 346.26	2 415.5	2 436.53	2 623.76	2 560.61	2 740.89	:
PT,MIO_EUR	175 416.4	179 610.8	176 096.2	168 295.6	170 492.3	173 053.7	179 713.2	186 489.8	195 947.2	203 896.2
PT1,MIO_EUR	167 157.31	171 181.92	167 795.44	160 587.89	162 669.01	165 182.62	171 499.53	177 898.41	186 904.38	194 590.55
PT11,MIO_EUR	49 200.58	50 753.4	49 977.33	48 508.58	49 469.02	50 768.33	52 711.71	55 077.72	57 652.65	60 239.92
PT111,MIO_EUR	2 898.67	3 064.26	2 948.96	2 909.14	3 050.4	3 062.26	3 092.01	3 228.81	3 405.04	:
PT112,MIO_EUR	5 181.67	5 271.71	5 200.5	5 124.74	5 263.79	5 441.87	5 657.34	6 064.9	6 424.25	:
PT119,MIO_EUR	5 107.81	5 336.08	5 309.57	5 352.82	5 524.86	5 745	6 150.01	6 281.03	6 512.44	:
PT11A,MIO_EUR	26 922.96	27 678.5	27 193.48	26 206.27	26 428.76	27 162.21	28 161.05	29 646.45	31 335.54	:
PT11B,MIO_EUR	1 049.54	1 074.21	1 058.59	1 004.41	1 064.39	1 012.15	1 020.62	1 034.09	1 054.28	:
PT11C,MIO_EUR	4 222.43	4 367.25	4 329.66	4 212.25	4 334.79	4 446.01	4 624.53	4 727.83	4 856.61	:
PT11D,MIO_EUR	2 310.09	2 402.48	2 390.94	2 305.89	2 370.13	2 409.4	2 459.19	2 548.58	2 583.16	:
PT11E,MIO_EUR	1 507.42	1 558.9	1 545.62	1 393.06	1 431.89	1 489.42	1 546.97	1 546.04	1 481.33	:
PT15,MIO_EUR	7 447.15	7 527.51	7 344.41	7 130.94	7 198.63	7 499.52	7 889.59	8 507.83	9 223.69	9 671.65
PT150,MIO_EUR	7 447.15	7 527.51	7 344.41	7 130.94	7 198.63	7 499.52	7 889.59	8 507.83	9 223.69	:
PT16,MIO_EUR	32 935.19	33 590.2	32 905.6	31 786.7	32 218.97	32 627.18	34 175.38	35 246.15	36 823.21	38 243.52
PT16B,MIO_EUR	4 966.39	4 983.04	4 813.41	4 702.83	4 829.24	4 911.11	5 128.38	5 267.62	5 535.15	:
PT16D,MIO_EUR	5 676.29	5 794.94	5 692.33	5 538.47	5 594.87	5 775.99	6 146.2	6 452.16	6 794.79	:
PT16E,MIO_EUR	6 862.74	7 081.32	6 920.61	6 552.19	6 596.74	6 590.7	6 977.28	7 282.34	7 558.09	:
PT16F,MIO_EUR	4 810.33	4 853.63	4 801.23	4 608.98	4 708.44	4 836.06	5 007.91	5 188.16	5 431.57	:
PT16G,MIO_EUR	3 405.31	3 428.24	3 352.2	3 303.01	3 367.1	3 327.48	3 456.08	3 472.41	3 608.54	:
PT16H,MIO_EUR	1 269.26	1 350.88	1 334.94	1 363.95	1 324.89	1 315.55	1 364.62	1 359.28	1 402	:
PT16I,MIO_EUR	3 428.57	3 522.67	3 450.57	3 290.87	3 304.91	3 333.92	3 458.63	3 551.8	3 679.12	:
PT16J,MIO_EUR	2 516.31	2 575.48	2 540.29	2 426.39	2 492.78	2 536.37	2 636.28	2 672.37	2 813.95	:
PT17,MIO_EUR	66 232.94	67 533.12	66 046.62	62 238.43	62 873.08	63 184.84	64 788.7	66 942.3	70 359.44	73 333.74
PT170,MIO_EUR	66 232.94	67 533.12	66 046.62	62 238.43	62 873.08	63 184.84	64 788.7	66 942.3	70 359.44	:
PT18,MIO_EUR	11 341.45	11 777.7	11 521.48	10 923.25	10 909.3	11 102.76	11 934.15	12 124.42	12 845.39	13 101.72
PT181,MIO_EUR	1 873.81	2 155.87	2 123.51	1 974.5	1 891.89	1 951.28	2 440.95	2 291.63	2 483.79	:
PT184,MIO_EUR	1 962.12	2 011.63	1 982.81	1 930.2	1 947.91	1 977.4	2 025.16	2 051.41	2 202.29	:
PT185,MIO_EUR	3 623.79	3 641.11	3 509.37	3 347.94	3 369.18	3 403.57	3 541.73	3 761.24	3 934.83	:
PT186,MIO_EUR	1 501.08	1 511.57	1 485.27	1 381.21	1 410.99	1 466.76	1 516.35	1 548.27	1 584.28	:
PT187,MIO_EUR	2 380.65	2 457.51	2 420.52	2 289.4	2 289.32	2 303.75	2 409.96	2 471.87	2 640.2	:
PT2,MIO_EUR	3 728.63	3 828.96	3 758.83	3 608.19	3 667.87	3 705.72	3 827.63	3 973.06	4 110.58	4 261.98
PT20,MIO_EUR	3 728.63	3 828.96	3 758.83	3 608.19	3 667.87	3 705.72	3 827.63	3 973.06	4 110.58	4 261.98
PT200,MIO_EUR	3 728.63	3 828.96	3 758.83	3 608.19	3 667.87	3 705.72	3 827.63	3 973.06	4 110.58	:
PT3,MIO_EUR	4 334.55	4 403.58	4 365.51	3 971.17	4 036.48	4 123.64	4 234.89	4 477.62	4 783.57	4 890.86
PT30,MIO_EUR	4 334.55	4 403.58	4 365.51	3 971.17	4 036.48	4 123.64	4 234.89	4 477.62	4 783.57	4 890.86
PT300,MIO_EUR	4 334.55	4 403.58	4 365.51	3 971.17	4 036.48	4 123.64	4 234.89	4 477.62	4 783.57	:
PTZ,MIO_EUR	195.91	196.34	176.41	128.34	118.94	41.72	151.15	140.7	148.67	152.81
PTZZ,MIO_EUR	195.91	196.34	176.41	128.34	118.94	41.72	151.15	140.7	148.67	152.81
PTZZZ,MIO_EUR	195.91	196.34	176.41	128.34	118.94	41.72	151.15	140.7	148.67	:
RO,MIO_EUR	125 213.9	125 408.81	131 925.36	133 147.11	143 801.63	150 457.97	160 297.79	170 393.6	187 772.65	204 640.48
RO1,MIO_EUR	28 542.56	28 662.81	28 996.42	30 173.04	31 991.55	33 745.12	36 031.24	39 289.41	44 134.59	47 965.94
RO11,MIO_EUR	14 467.06	14 365.98	14 384.18	15 081.05	16 127.1	17 252.99	18 354.8	20 047.76	22 942.17	24 948.21
RO111,MIO_EUR	3 182.3	3 186.75	2 950.04	2 932.48	3 141.43	3 443.95	3 648.22	3 913.75	4 364.23	:
RO112,MIO_EUR	1 496.44	1 421.54	1 455.78	1 462.6	1 465.8	1 522.15	1 680.4	1 818.03	1 957.19	:
RO113,MIO_EUR	5 086.52	5 042.73	5 243.73	5 775.41	6 255.46	6 722.36	7 024.19	8 028.35	9 420.57	:
RO114,MIO_EUR	2 059.4	2 119.17	2 102.89	2 202.05	2 286.63	2 449.42	2 707.64	2 785.17	3 172.09	:
RO115,MIO_EUR	1 543.86	1 536.28	1 577.7	1 601.62	1 769.53	1 823.25	1 932.92	2 065.88	2 369.88	:
RO116,MIO_EUR	1 098.54	1 059.49	1 054.04	1 106.89	1 208.25	1 291.86	1 361.43	1 436.59	1 658.21	:
RO12,MIO_EUR	14 075.51	14 296.83	14 612.24	15 092	15 864.45	16 492.13	17 676.44	19 241.66	21 192.42	23 017.72
RO121,MIO_EUR	2 101.89	2 195.79	2 191.01	2 253.76	2 325.42	2 460.09	2 628.22	2 805.25	3 176.08	:
RO122,MIO_EUR	3 951.67	4 178.25	4 170.59	4 523.12	4 782.15	4 956.29	5 269.46	5 847.53	6 334.46	:
RO123,MIO_EUR	994.93	954.83	1 027.96	961.88	1 043.88	1 056.46	1 138.72	1 243.25	1 400.87	:
RO124,MIO_EUR	1 473.12	1 438.36	1 493.21	1 462.45	1 557	1 599.82	1 646.8	1 793.57	2 091.52	:
RO125,MIO_EUR	2 689.66	2 650.02	2 732.57	2 950.63	3 074.29	3 287.59	3 511.97	3 617.26	3 933.12	:
RO126,MIO_EUR	2 864.24	2 879.59	2 996.91	2 940.16	3 081.71	3 131.87	3 481.26	3 934.8	4 256.38	:
RO2,MIO_EUR	26 798	26 806.91	27 839.94	28 151.03	30 951.06	32 154.65	33 235.07	35 000.29	38 674.95	42 226.13
RO21,MIO_EUR	13 446.94	13 440.99	13 325.23	13 730.89	14 755.94	15 212.14	16 108.8	17 217.36	19 438.42	21 276.81
RO211,MIO_EUR	2 935.13	2 868.46	2 631.01	2 817.3	2 813.46	2 913.83	3 160.68	3 268.39	3 519.37	:
RO212,MIO_EUR	1 344.56	1 362.43	1 432.36	1 329.84	1 510.08	1 493.6	1 555.36	1 650.11	1 880.82	:
RO213,MIO_EUR	3 671.07	3 869.08	3 788.05	3 943.42	4 444.24	4 649.98	4 902.19	5 285.22	6 238.4	:
RO214,MIO_EUR	1 827.39	1 757.89	1 784.92	1 857.34	1 988.34	2 014.29	2 199.79	2 346.08	2 627.42	:
RO215,MIO_EUR	2 499.25	2 417.8	2 499.73	2 482.43	2 680.33	2 786.26	2 873.29	3 106.13	3 468.12	:
RO216,MIO_EUR	1 169.53	1 165.32	1 189.16	1 300.56	1 319.49	1 354.18	1 417.49	1 561.43	1 704.3	:
RO22,MIO_EUR	13 351.06	13 365.92	14 514.71	14 420.15	16 195.11	16 942.51	17 126.27	17 782.93	19 236.53	20 949.3
